geoid,geoid2,geo_description,geo_unit,start_year,year,area_deprivation_index_percent
Geographic Identifier,GEOID2,Geographic Description,Geographic Unit,Start Year,Year,Area Deprivation Index (%)
15000US391535327032,391535327032,"Block Group 2, Census Tract 5327.03, Summit County, Ohio",Block Group,2020,2020,20.0
15000US391535327033,391535327033,"Block Group 3, Census Tract 5327.03, Summit County, Ohio",Block Group,2020,2020,22.0
15000US391535327051,391535327051,"Block Group 1, Census Tract 5327.05, Summit County, Ohio",Block Group,2020,2020,14.0
15000US391535327052,391535327052,"Block Group 2, Census Tract 5327.05, Summit County, Ohio",Block Group,2020,2020,18.0
15000US391535327053,391535327053,"Block Group 3, Census Tract 5327.05, Summit County, Ohio",Block Group,2020,2020,11.0
15000US391535327054,391535327054,"Block Group 4, Census Tract 5327.05, Summit County, Ohio",Block Group,2020,2020,30.0
15000US391535327061,391535327061,"Block Group 1, Census Tract 5327.06, Summit County, Ohio",Block Group,2020,2020,21.0
15000US391535327062,391535327062,"Block Group 2, Census Tract 5327.06, Summit County, Ohio",Block Group,2020,2020,40.0
15000US391535327063,391535327063,"Block Group 3, Census Tract 5327.06, Summit County, Ohio",Block Group,2020,2020,30.0
15000US391535327081,391535327081,"Block Group 1, Census Tract 5327.08, Summit County, Ohio",Block Group,2020,2020,39.0
15000US391535327082,391535327082,"Block Group 2, Census Tract 5327.08, Summit County, Ohio",Block Group,2020,2020,18.0
15000US391535327083,391535327083,"Block Group 3, Census Tract 5327.08, Summit County, Ohio",Block Group,2020,2020,9.0
15000US391535327084,391535327084,"Block Group 4, Census Tract 5327.08, Summit County, Ohio",Block Group,2020,2020,14.0
15000US391535329011,391535329011,"Block Group 1, Census Tract 5329.01, Summit County, Ohio",Block Group,2020,2020,40.0
15000US391535329012,391535329012,"Block Group 2, Census Tract 5329.01, Summit County, Ohio",Block Group,2020,2020,20.0
15000US391535329021,391535329021,"Block Group 1, Census Tract 5329.02, Summit County, Ohio",Block Group,2020,2020,15.0
15000US391535329022,391535329022,"Block Group 2, Census Tract 5329.02, Summit County, Ohio",Block Group,2020,2020,23.0
15000US391535329023,391535329023,"Block Group 3, Census Tract 5329.02, Summit County, Ohio",Block Group,2020,2020,78.0
15000US391535329024,391535329024,"Block Group 4, Census Tract 5329.02, Summit County, Ohio",Block Group,2020,2020,41.0
15000US391535329991,391535329991,"Block Group 1, Census Tract 5329.99, Summit County, Ohio",Block Group,2020,2020,18.0
15000US391535329992,391535329992,"Block Group 2, Census Tract 5329.99, Summit County, Ohio",Block Group,2020,2020,66.0
15000US391535330001,391535330001,"Block Group 1, Census Tract 5330, Summit County, Ohio",Block Group,2020,2020,46.0
15000US391535331011,391535331011,"Block Group 1, Census Tract 5331.01, Summit County, Ohio",Block Group,2020,2020,6.0
15000US391535331012,391535331012,"Block Group 2, Census Tract 5331.01, Summit County, Ohio",Block Group,2020,2020,9.0
15000US391535331013,391535331013,"Block Group 3, Census Tract 5331.01, Summit County, Ohio",Block Group,2020,2020,8.0
15000US391535331021,391535331021,"Block Group 1, Census Tract 5331.02, Summit County, Ohio",Block Group,2020,2020,3.0
15000US391535331022,391535331022,"Block Group 2, Census Tract 5331.02, Summit County, Ohio",Block Group,2020,2020,11.0
15000US391535332001,391535332001,"Block Group 1, Census Tract 5332, Summit County, Ohio",Block Group,2020,2020,9.0
15000US391535332002,391535332002,"Block Group 2, Census Tract 5332, Summit County, Ohio",Block Group,2020,2020,7.0
15000US391535332003,391535332003,"Block Group 3, Census Tract 5332, Summit County, Ohio",Block Group,2020,2020,16.0
15000US391535332004,391535332004,"Block Group 4, Census Tract 5332, Summit County, Ohio",Block Group,2020,2020,12.0
15000US391535334001,391535334001,"Block Group 1, Census Tract 5334, Summit County, Ohio",Block Group,2020,2020,14.0
15000US391535334002,391535334002,"Block Group 2, Census Tract 5334, Summit County, Ohio",Block Group,2020,2020,30.0
15000US391535334003,391535334003,"Block Group 3, Census Tract 5334, Summit County, Ohio",Block Group,2020,2020,45.0
15000US391535334004,391535334004,"Block Group 4, Census Tract 5334, Summit County, Ohio",Block Group,2020,2020,51.0
15000US391535335011,391535335011,"Block Group 1, Census Tract 5335.01, Summit County, Ohio",Block Group,2020,2020,10.0
15000US391535335012,391535335012,"Block Group 2, Census Tract 5335.01, Summit County, Ohio",Block Group,2020,2020,10.0
15000US391535335013,391535335013,"Block Group 3, Census Tract 5335.01, Summit County, Ohio",Block Group,2020,2020,37.0
15000US391535335021,391535335021,"Block Group 1, Census Tract 5335.02, Summit County, Ohio",Block Group,2020,2020,13.0
15000US391535335022,391535335022,"Block Group 2, Census Tract 5335.02, Summit County, Ohio",Block Group,2020,2020,19.0
15000US391535340001,391535340001,"Block Group 1, Census Tract 5340, Summit County, Ohio",Block Group,2020,2020,8.0
15000US391535340002,391535340002,"Block Group 2, Census Tract 5340, Summit County, Ohio",Block Group,2020,2020,11.0
15000US391535340003,391535340003,"Block Group 3, Census Tract 5340, Summit County, Ohio",Block Group,2020,2020,3.0
15000US391535340004,391535340004,"Block Group 4, Census Tract 5340, Summit County, Ohio",Block Group,2020,2020,11.0
15000US391535341001,391535341001,"Block Group 1, Census Tract 5341, Summit County, Ohio",Block Group,2020,2020,4.0
15000US391559203001,391559203001,"Block Group 1, Census Tract 9203, Trumbull County, Ohio",Block Group,2020,2020,41.0
15000US391559203002,391559203002,"Block Group 2, Census Tract 9203, Trumbull County, Ohio",Block Group,2020,2020,21.0
15000US391559203003,391559203003,"Block Group 3, Census Tract 9203, Trumbull County, Ohio",Block Group,2020,2020,59.0
15000US391559203004,391559203004,"Block Group 4, Census Tract 9203, Trumbull County, Ohio",Block Group,2020,2020,81.0
15000US391559204001,391559204001,"Block Group 1, Census Tract 9204, Trumbull County, Ohio",Block Group,2020,2020,88.0
15000US391559204002,391559204002,"Block Group 2, Census Tract 9204, Trumbull County, Ohio",Block Group,2020,2020,71.0
15000US391559204003,391559204003,"Block Group 3, Census Tract 9204, Trumbull County, Ohio",Block Group,2020,2020,80.0
15000US391559205001,391559205001,"Block Group 1, Census Tract 9205, Trumbull County, Ohio",Block Group,2020,2020,97.0
15000US391559206001,391559206001,"Block Group 1, Census Tract 9206, Trumbull County, Ohio",Block Group,2020,2020,94.0
15000US391559206002,391559206002,"Block Group 2, Census Tract 9206, Trumbull County, Ohio",Block Group,2020,2020,97.0
15000US391559206003,391559206003,"Block Group 3, Census Tract 9206, Trumbull County, Ohio",Block Group,2020,2020,80.0
15000US391559206004,391559206004,"Block Group 4, Census Tract 9206, Trumbull County, Ohio",Block Group,2020,2020,98.0
15000US391559206005,391559206005,"Block Group 5, Census Tract 9206, Trumbull County, Ohio",Block Group,2020,2020,92.0
15000US391559207001,391559207001,"Block Group 1, Census Tract 9207, Trumbull County, Ohio",Block Group,2020,2020,98.0
15000US391559207002,391559207002,"Block Group 2, Census Tract 9207, Trumbull County, Ohio",Block Group,2020,2020,98.0
15000US391559207003,391559207003,"Block Group 3, Census Tract 9207, Trumbull County, Ohio",Block Group,2020,2020,68.0
15000US391559207004,391559207004,"Block Group 4, Census Tract 9207, Trumbull County, Ohio",Block Group,2020,2020,95.0
15000US391559207005,391559207005,"Block Group 5, Census Tract 9207, Trumbull County, Ohio",Block Group,2020,2020,75.0
15000US391559208001,391559208001,"Block Group 1, Census Tract 9208, Trumbull County, Ohio",Block Group,2020,2020,99.0
15000US391559208002,391559208002,"Block Group 2, Census Tract 9208, Trumbull County, Ohio",Block Group,2020,2020,93.0
15000US391559208003,391559208003,"Block Group 3, Census Tract 9208, Trumbull County, Ohio",Block Group,2020,2020,99.0
15000US391559208004,391559208004,"Block Group 4, Census Tract 9208, Trumbull County, Ohio",Block Group,2020,2020,96.0
15000US391559209001,391559209001,"Block Group 1, Census Tract 9209, Trumbull County, Ohio",Block Group,2020,2020,78.0
15000US391559209002,391559209002,"Block Group 2, Census Tract 9209, Trumbull County, Ohio",Block Group,2020,2020,88.0
15000US391559210001,391559210001,"Block Group 1, Census Tract 9210, Trumbull County, Ohio",Block Group,2020,2020,45.0
15000US391559210002,391559210002,"Block Group 2, Census Tract 9210, Trumbull County, Ohio",Block Group,2020,2020,80.0
15000US391559210003,391559210003,"Block Group 3, Census Tract 9210, Trumbull County, Ohio",Block Group,2020,2020,40.0
15000US391559210004,391559210004,"Block Group 4, Census Tract 9210, Trumbull County, Ohio",Block Group,2020,2020,79.0
15000US391559210005,391559210005,"Block Group 5, Census Tract 9210, Trumbull County, Ohio",Block Group,2020,2020,74.0
15000US391559210006,391559210006,"Block Group 6, Census Tract 9210, Trumbull County, Ohio",Block Group,2020,2020,83.0
15000US391559211001,391559211001,"Block Group 1, Census Tract 9211, Trumbull County, Ohio",Block Group,2020,2020,78.0
15000US391559211002,391559211002,"Block Group 2, Census Tract 9211, Trumbull County, Ohio",Block Group,2020,2020,94.0
15000US391559211003,391559211003,"Block Group 3, Census Tract 9211, Trumbull County, Ohio",Block Group,2020,2020,94.0
15000US391559211004,391559211004,"Block Group 4, Census Tract 9211, Trumbull County, Ohio",Block Group,2020,2020,92.0
15000US391559211005,391559211005,"Block Group 5, Census Tract 9211, Trumbull County, Ohio",Block Group,2020,2020,86.0
15000US391559212001,391559212001,"Block Group 1, Census Tract 9212, Trumbull County, Ohio",Block Group,2020,2020,84.0
15000US391559213001,391559213001,"Block Group 1, Census Tract 9213, Trumbull County, Ohio",Block Group,2020,2020,81.0
15000US391559213002,391559213002,"Block Group 2, Census Tract 9213, Trumbull County, Ohio",Block Group,2020,2020,61.0
15000US391559214001,391559214001,"Block Group 1, Census Tract 9214, Trumbull County, Ohio",Block Group,2020,2020,37.0
15000US391559214002,391559214002,"Block Group 2, Census Tract 9214, Trumbull County, Ohio",Block Group,2020,2020,45.0
15000US391559214003,391559214003,"Block Group 3, Census Tract 9214, Trumbull County, Ohio",Block Group,2020,2020,33.0
15000US391559215001,391559215001,"Block Group 1, Census Tract 9215, Trumbull County, Ohio",Block Group,2020,2020,42.0
15000US391559215002,391559215002,"Block Group 2, Census Tract 9215, Trumbull County, Ohio",Block Group,2020,2020,44.0
15000US391559215003,391559215003,"Block Group 3, Census Tract 9215, Trumbull County, Ohio",Block Group,2020,2020,78.0
15000US391559215004,391559215004,"Block Group 4, Census Tract 9215, Trumbull County, Ohio",Block Group,2020,2020,79.0
15000US391559215005,391559215005,"Block Group 5, Census Tract 9215, Trumbull County, Ohio",Block Group,2020,2020,81.0
15000US391559215006,391559215006,"Block Group 6, Census Tract 9215, Trumbull County, Ohio",Block Group,2020,2020,78.0
15000US391559216001,391559216001,"Block Group 1, Census Tract 9216, Trumbull County, Ohio",Block Group,2020,2020,94.0
15000US391559216002,391559216002,"Block Group 2, Census Tract 9216, Trumbull County, Ohio",Block Group,2020,2020,98.0
15000US391559216003,391559216003,"Block Group 3, Census Tract 9216, Trumbull County, Ohio",Block Group,2020,2020,87.0
15000US391559216004,391559216004,"Block Group 4, Census Tract 9216, Trumbull County, Ohio",Block Group,2020,2020,67.0
15000US391559216005,391559216005,"Block Group 5, Census Tract 9216, Trumbull County, Ohio",Block Group,2020,2020,41.0
15000US391559216006,391559216006,"Block Group 6, Census Tract 9216, Trumbull County, Ohio",Block Group,2020,2020,89.0
15000US391559301011,391559301011,"Block Group 1, Census Tract 9301.01, Trumbull County, Ohio",Block Group,2020,2020,35.0
15000US391559301012,391559301012,"Block Group 2, Census Tract 9301.01, Trumbull County, Ohio",Block Group,2020,2020,43.0
15000US391559301013,391559301013,"Block Group 3, Census Tract 9301.01, Trumbull County, Ohio",Block Group,2020,2020,76.0
15000US391559301014,391559301014,"Block Group 4, Census Tract 9301.01, Trumbull County, Ohio",Block Group,2020,2020,76.0
15000US391559301021,391559301021,"Block Group 1, Census Tract 9301.02, Trumbull County, Ohio",Block Group,2020,2020,38.0
15000US391559301022,391559301022,"Block Group 2, Census Tract 9301.02, Trumbull County, Ohio",Block Group,2020,2020,51.0
15000US391559301023,391559301023,"Block Group 3, Census Tract 9301.02, Trumbull County, Ohio",Block Group,2020,2020,36.0
15000US391559302001,391559302001,"Block Group 1, Census Tract 9302, Trumbull County, Ohio",Block Group,2020,2020,44.0
15000US391559302002,391559302002,"Block Group 2, Census Tract 9302, Trumbull County, Ohio",Block Group,2020,2020,56.0
15000US391559302003,391559302003,"Block Group 3, Census Tract 9302, Trumbull County, Ohio",Block Group,2020,2020,35.0
15000US391559303001,391559303001,"Block Group 1, Census Tract 9303, Trumbull County, Ohio",Block Group,2020,2020,61.0
15000US391559303002,391559303002,"Block Group 2, Census Tract 9303, Trumbull County, Ohio",Block Group,2020,2020,33.0
15000US391559303003,391559303003,"Block Group 3, Census Tract 9303, Trumbull County, Ohio",Block Group,2020,2020,54.0
15000US391559304001,391559304001,"Block Group 1, Census Tract 9304, Trumbull County, Ohio",Block Group,2020,2020,64.0
15000US391559304002,391559304002,"Block Group 2, Census Tract 9304, Trumbull County, Ohio",Block Group,2020,2020,36.0
15000US391559304003,391559304003,"Block Group 3, Census Tract 9304, Trumbull County, Ohio",Block Group,2020,2020,47.0
15000US391559305001,391559305001,"Block Group 1, Census Tract 9305, Trumbull County, Ohio",Block Group,2020,2020,99.0
15000US391559305002,391559305002,"Block Group 2, Census Tract 9305, Trumbull County, Ohio",Block Group,2020,2020,95.0
15000US391559305003,391559305003,"Block Group 3, Census Tract 9305, Trumbull County, Ohio",Block Group,2020,2020,70.0
15000US391559306001,391559306001,"Block Group 1, Census Tract 9306, Trumbull County, Ohio",Block Group,2020,2020,60.0
15000US391559306002,391559306002,"Block Group 2, Census Tract 9306, Trumbull County, Ohio",Block Group,2020,2020,50.0
15000US391559306003,391559306003,"Block Group 3, Census Tract 9306, Trumbull County, Ohio",Block Group,2020,2020,63.0
15000US391559307001,391559307001,"Block Group 1, Census Tract 9307, Trumbull County, Ohio",Block Group,2020,2020,54.0
15000US391559307002,391559307002,"Block Group 2, Census Tract 9307, Trumbull County, Ohio",Block Group,2020,2020,56.0
15000US391559307003,391559307003,"Block Group 3, Census Tract 9307, Trumbull County, Ohio",Block Group,2020,2020,24.0
15000US391559308001,391559308001,"Block Group 1, Census Tract 9308, Trumbull County, Ohio",Block Group,2020,2020,31.0
15000US391559308002,391559308002,"Block Group 2, Census Tract 9308, Trumbull County, Ohio",Block Group,2020,2020,25.0
15000US391559308003,391559308003,"Block Group 3, Census Tract 9308, Trumbull County, Ohio",Block Group,2020,2020,40.0
15000US391559308004,391559308004,"Block Group 4, Census Tract 9308, Trumbull County, Ohio",Block Group,2020,2020,49.0
15000US391559309001,391559309001,"Block Group 1, Census Tract 9309, Trumbull County, Ohio",Block Group,2020,2020,33.0
15000US391559309002,391559309002,"Block Group 2, Census Tract 9309, Trumbull County, Ohio",Block Group,2020,2020,43.0
15000US391559309003,391559309003,"Block Group 3, Census Tract 9309, Trumbull County, Ohio",Block Group,2020,2020,30.0
15000US391559309004,391559309004,"Block Group 4, Census Tract 9309, Trumbull County, Ohio",Block Group,2020,2020,87.0
15000US391559310001,391559310001,"Block Group 1, Census Tract 9310, Trumbull County, Ohio",Block Group,2020,2020,63.0
15000US391559310002,391559310002,"Block Group 2, Census Tract 9310, Trumbull County, Ohio",Block Group,2020,2020,56.0
15000US391559310003,391559310003,"Block Group 3, Census Tract 9310, Trumbull County, Ohio",Block Group,2020,2020,43.0
15000US391559310004,391559310004,"Block Group 4, Census Tract 9310, Trumbull County, Ohio",Block Group,2020,2020,19.0
15000US391559311001,391559311001,"Block Group 1, Census Tract 9311, Trumbull County, Ohio",Block Group,2020,2020,69.0
15000US391559311002,391559311002,"Block Group 2, Census Tract 9311, Trumbull County, Ohio",Block Group,2020,2020,55.0
15000US391559312001,391559312001,"Block Group 1, Census Tract 9312, Trumbull County, Ohio",Block Group,2020,2020,52.0
15000US391559312002,391559312002,"Block Group 2, Census Tract 9312, Trumbull County, Ohio",Block Group,2020,2020,45.0
15000US391559312003,391559312003,"Block Group 3, Census Tract 9312, Trumbull County, Ohio",Block Group,2020,2020,57.0
15000US391559313001,391559313001,"Block Group 1, Census Tract 9313, Trumbull County, Ohio",Block Group,2020,2020,48.0
15000US391559313002,391559313002,"Block Group 2, Census Tract 9313, Trumbull County, Ohio",Block Group,2020,2020,38.0
15000US391559313003,391559313003,"Block Group 3, Census Tract 9313, Trumbull County, Ohio",Block Group,2020,2020,64.0
15000US391559313004,391559313004,"Block Group 4, Census Tract 9313, Trumbull County, Ohio",Block Group,2020,2020,27.0
15000US391559314001,391559314001,"Block Group 1, Census Tract 9314, Trumbull County, Ohio",Block Group,2020,2020,79.0
15000US391559314002,391559314002,"Block Group 2, Census Tract 9314, Trumbull County, Ohio",Block Group,2020,2020,91.0
15000US391559314003,391559314003,"Block Group 3, Census Tract 9314, Trumbull County, Ohio",Block Group,2020,2020,71.0
15000US391559314004,391559314004,"Block Group 4, Census Tract 9314, Trumbull County, Ohio",Block Group,2020,2020,62.0
15000US391559315001,391559315001,"Block Group 1, Census Tract 9315, Trumbull County, Ohio",Block Group,2020,2020,41.0
15000US391559315002,391559315002,"Block Group 2, Census Tract 9315, Trumbull County, Ohio",Block Group,2020,2020,46.0
15000US391559315003,391559315003,"Block Group 3, Census Tract 9315, Trumbull County, Ohio",Block Group,2020,2020,33.0
15000US391559316011,391559316011,"Block Group 1, Census Tract 9316.01, Trumbull County, Ohio",Block Group,2020,2020,33.0
15000US391559316012,391559316012,"Block Group 2, Census Tract 9316.01, Trumbull County, Ohio",Block Group,2020,2020,76.0
15000US391559316013,391559316013,"Block Group 3, Census Tract 9316.01, Trumbull County, Ohio",Block Group,2020,2020,54.0
15000US391559316021,391559316021,"Block Group 1, Census Tract 9316.02, Trumbull County, Ohio",Block Group,2020,2020,27.0
15000US391559316022,391559316022,"Block Group 2, Census Tract 9316.02, Trumbull County, Ohio",Block Group,2020,2020,69.0
15000US391559316023,391559316023,"Block Group 3, Census Tract 9316.02, Trumbull County, Ohio",Block Group,2020,2020,48.0
15000US391559316024,391559316024,"Block Group 4, Census Tract 9316.02, Trumbull County, Ohio",Block Group,2020,2020,24.0
15000US391559317001,391559317001,"Block Group 1, Census Tract 9317, Trumbull County, Ohio",Block Group,2020,2020,61.0
15000US391559317002,391559317002,"Block Group 2, Census Tract 9317, Trumbull County, Ohio",Block Group,2020,2020,80.0
15000US391559319001,391559319001,"Block Group 1, Census Tract 9319, Trumbull County, Ohio",Block Group,2020,2020,55.0
15000US391559319002,391559319002,"Block Group 2, Census Tract 9319, Trumbull County, Ohio",Block Group,2020,2020,36.0
15000US391559319003,391559319003,"Block Group 3, Census Tract 9319, Trumbull County, Ohio",Block Group,2020,2020,94.0
15000US391559319004,391559319004,"Block Group 4, Census Tract 9319, Trumbull County, Ohio",Block Group,2020,2020,95.0
15000US391559319005,391559319005,"Block Group 5, Census Tract 9319, Trumbull County, Ohio",Block Group,2020,2020,17.0
15000US391559319006,391559319006,"Block Group 6, Census Tract 9319, Trumbull County, Ohio",Block Group,2020,2020,80.0
15000US391559319007,391559319007,"Block Group 7, Census Tract 9319, Trumbull County, Ohio",Block Group,2020,2020,54.0
15000US391559320001,391559320001,"Block Group 1, Census Tract 9320, Trumbull County, Ohio",Block Group,2020,2020,55.0
15000US391559320002,391559320002,"Block Group 2, Census Tract 9320, Trumbull County, Ohio",Block Group,2020,2020,58.0
15000US391559320003,391559320003,"Block Group 3, Census Tract 9320, Trumbull County, Ohio",Block Group,2020,2020,40.0
15000US391559320004,391559320004,"Block Group 4, Census Tract 9320, Trumbull County, Ohio",Block Group,2020,2020,32.0
15000US391559322001,391559322001,"Block Group 1, Census Tract 9322, Trumbull County, Ohio",Block Group,2020,2020,60.0
15000US391559322002,391559322002,"Block Group 2, Census Tract 9322, Trumbull County, Ohio",Block Group,2020,2020,65.0
15000US391559322003,391559322003,"Block Group 3, Census Tract 9322, Trumbull County, Ohio",Block Group,2020,2020,57.0
15000US391559323001,391559323001,"Block Group 1, Census Tract 9323, Trumbull County, Ohio",Block Group,2020,2020,67.0
15000US391559323002,391559323002,"Block Group 2, Census Tract 9323, Trumbull County, Ohio",Block Group,2020,2020,66.0
15000US391559323003,391559323003,"Block Group 3, Census Tract 9323, Trumbull County, Ohio",Block Group,2020,2020,38.0
15000US391559323004,391559323004,"Block Group 4, Census Tract 9323, Trumbull County, Ohio",Block Group,2020,2020,41.0
15000US391559325001,391559325001,"Block Group 1, Census Tract 9325, Trumbull County, Ohio",Block Group,2020,2020,45.0
15000US391559325002,391559325002,"Block Group 2, Census Tract 9325, Trumbull County, Ohio",Block Group,2020,2020,55.0
15000US391559326001,391559326001,"Block Group 1, Census Tract 9326, Trumbull County, Ohio",Block Group,2020,2020,63.0
15000US391559326002,391559326002,"Block Group 2, Census Tract 9326, Trumbull County, Ohio",Block Group,2020,2020,77.0
15000US391559326003,391559326003,"Block Group 3, Census Tract 9326, Trumbull County, Ohio",Block Group,2020,2020,74.0
15000US391559326004,391559326004,"Block Group 4, Census Tract 9326, Trumbull County, Ohio",Block Group,2020,2020,95.0
15000US391559327011,391559327011,"Block Group 1, Census Tract 9327.01, Trumbull County, Ohio",Block Group,2020,2020,78.0
15000US391559327012,391559327012,"Block Group 2, Census Tract 9327.01, Trumbull County, Ohio",Block Group,2020,2020,59.0
15000US391559327013,391559327013,"Block Group 3, Census Tract 9327.01, Trumbull County, Ohio",Block Group,2020,2020,32.0
15000US391559327014,391559327014,"Block Group 4, Census Tract 9327.01, Trumbull County, Ohio",Block Group,2020,2020,66.0
15000US391559327021,391559327021,"Block Group 1, Census Tract 9327.02, Trumbull County, Ohio",Block Group,2020,2020,70.0
15000US391559327022,391559327022,"Block Group 2, Census Tract 9327.02, Trumbull County, Ohio",Block Group,2020,2020,39.0
15000US391559327023,391559327023,"Block Group 3, Census Tract 9327.02, Trumbull County, Ohio",Block Group,2020,2020,60.0
15000US391559327024,391559327024,"Block Group 4, Census Tract 9327.02, Trumbull County, Ohio",Block Group,2020,2020,76.0
15000US391559328011,391559328011,"Block Group 1, Census Tract 9328.01, Trumbull County, Ohio",Block Group,2020,2020,67.0
15000US391559328012,391559328012,"Block Group 2, Census Tract 9328.01, Trumbull County, Ohio",Block Group,2020,2020,72.0
15000US391559328013,391559328013,"Block Group 3, Census Tract 9328.01, Trumbull County, Ohio",Block Group,2020,2020,62.0
15000US391559328021,391559328021,"Block Group 1, Census Tract 9328.02, Trumbull County, Ohio",Block Group,2020,2020,94.0
15000US391559328022,391559328022,"Block Group 2, Census Tract 9328.02, Trumbull County, Ohio",Block Group,2020,2020,90.0
15000US391559328023,391559328023,"Block Group 3, Census Tract 9328.02, Trumbull County, Ohio",Block Group,2020,2020,84.0
15000US391559328024,391559328024,"Block Group 4, Census Tract 9328.02, Trumbull County, Ohio",Block Group,2020,2020,72.0
15000US391559329001,391559329001,"Block Group 1, Census Tract 9329, Trumbull County, Ohio",Block Group,2020,2020,37.0
15000US391559330011,391559330011,"Block Group 1, Census Tract 9330.01, Trumbull County, Ohio",Block Group,2020,2020,43.0
15000US391559330012,391559330012,"Block Group 2, Census Tract 9330.01, Trumbull County, Ohio",Block Group,2020,2020,17.0
15000US391559330013,391559330013,"Block Group 3, Census Tract 9330.01, Trumbull County, Ohio",Block Group,2020,2020,28.0
15000US391559330014,391559330014,"Block Group 4, Census Tract 9330.01, Trumbull County, Ohio",Block Group,2020,2020,13.0
15000US391559330021,391559330021,"Block Group 1, Census Tract 9330.02, Trumbull County, Ohio",Block Group,2020,2020,41.0
15000US391559330022,391559330022,"Block Group 2, Census Tract 9330.02, Trumbull County, Ohio",Block Group,2020,2020,34.0
15000US391559330023,391559330023,"Block Group 3, Census Tract 9330.02, Trumbull County, Ohio",Block Group,2020,2020,47.0
15000US391559331001,391559331001,"Block Group 1, Census Tract 9331, Trumbull County, Ohio",Block Group,2020,2020,94.0
15000US391559331002,391559331002,"Block Group 2, Census Tract 9331, Trumbull County, Ohio",Block Group,2020,2020,77.0
15000US391559331003,391559331003,"Block Group 3, Census Tract 9331, Trumbull County, Ohio",Block Group,2020,2020,69.0
15000US391559331004,391559331004,"Block Group 4, Census Tract 9331, Trumbull County, Ohio",Block Group,2020,2020,57.0
15000US391559333011,391559333011,"Block Group 1, Census Tract 9333.01, Trumbull County, Ohio",Block Group,2020,2020,86.0
15000US391559333012,391559333012,"Block Group 2, Census Tract 9333.01, Trumbull County, Ohio",Block Group,2020,2020,76.0
15000US391559333021,391559333021,"Block Group 1, Census Tract 9333.02, Trumbull County, Ohio",Block Group,2020,2020,66.0
15000US391559333022,391559333022,"Block Group 2, Census Tract 9333.02, Trumbull County, Ohio",Block Group,2020,2020,34.0
15000US391559333023,391559333023,"Block Group 3, Census Tract 9333.02, Trumbull County, Ohio",Block Group,2020,2020,60.0
15000US391559333024,391559333024,"Block Group 4, Census Tract 9333.02, Trumbull County, Ohio",Block Group,2020,2020,35.0
15000US391559334001,391559334001,"Block Group 1, Census Tract 9334, Trumbull County, Ohio",Block Group,2020,2020,54.0
15000US391559334002,391559334002,"Block Group 2, Census Tract 9334, Trumbull County, Ohio",Block Group,2020,2020,49.0
15000US391559335001,391559335001,"Block Group 1, Census Tract 9335, Trumbull County, Ohio",Block Group,2020,2020,76.0
15000US391559335002,391559335002,"Block Group 2, Census Tract 9335, Trumbull County, Ohio",Block Group,2020,2020,23.0
15000US391559335003,391559335003,"Block Group 3, Census Tract 9335, Trumbull County, Ohio",Block Group,2020,2020,46.0
15000US391559336001,391559336001,"Block Group 1, Census Tract 9336, Trumbull County, Ohio",Block Group,2020,2020,43.0
15000US391559336002,391559336002,"Block Group 2, Census Tract 9336, Trumbull County, Ohio",Block Group,2020,2020,38.0
15000US391559336003,391559336003,"Block Group 3, Census Tract 9336, Trumbull County, Ohio",Block Group,2020,2020,81.0
15000US391559336004,391559336004,"Block Group 4, Census Tract 9336, Trumbull County, Ohio",Block Group,2020,2020,37.0
15000US391559336005,391559336005,"Block Group 5, Census Tract 9336, Trumbull County, Ohio",Block Group,2020,2020,65.0
15000US391559336006,391559336006,"Block Group 6, Census Tract 9336, Trumbull County, Ohio",Block Group,2020,2020,80.0
15000US391559337001,391559337001,"Block Group 1, Census Tract 9337, Trumbull County, Ohio",Block Group,2020,2020,40.0
15000US391559337002,391559337002,"Block Group 2, Census Tract 9337, Trumbull County, Ohio",Block Group,2020,2020,62.0
15000US391559338001,391559338001,"Block Group 1, Census Tract 9338, Trumbull County, Ohio",Block Group,2020,2020,92.0
15000US391559338002,391559338002,"Block Group 2, Census Tract 9338, Trumbull County, Ohio",Block Group,2020,2020,93.0
15000US391559338003,391559338003,"Block Group 3, Census Tract 9338, Trumbull County, Ohio",Block Group,2020,2020,94.0
15000US391559338004,391559338004,"Block Group 4, Census Tract 9338, Trumbull County, Ohio",Block Group,2020,2020,91.0
15000US391559338005,391559338005,"Block Group 5, Census Tract 9338, Trumbull County, Ohio",Block Group,2020,2020,86.0
15000US391559339001,391559339001,"Block Group 1, Census Tract 9339, Trumbull County, Ohio",Block Group,2020,2020,95.0
15000US391559339002,391559339002,"Block Group 2, Census Tract 9339, Trumbull County, Ohio",Block Group,2020,2020,95.0
15000US391559339003,391559339003,"Block Group 3, Census Tract 9339, Trumbull County, Ohio",Block Group,2020,2020,77.0
15000US391570201001,391570201001,"Block Group 1, Census Tract 201, Tuscarawas County, Ohio",Block Group,2020,2020,69.0
15000US391570201002,391570201002,"Block Group 2, Census Tract 201, Tuscarawas County, Ohio",Block Group,2020,2020,55.0
15000US391570201003,391570201003,"Block Group 3, Census Tract 201, Tuscarawas County, Ohio",Block Group,2020,2020,59.0
15000US391570202001,391570202001,"Block Group 1, Census Tract 202, Tuscarawas County, Ohio",Block Group,2020,2020,17.0
